,accn,taxon,species,genome_size_(mb),num_genes,GC_ratio,5'_gc_ratio,3'_gc_ratio,mid_gc_ratio,gc3_ratio,5'_gc3_ratio,3'_gc3_ratio,mid_gc3_ratio,num_trna,trna_GC_ratio,num_rrna,rrna_GC_ratio,fp_stab,tp_stab,mid_stab,temp,predictedoptimumtemp
280,AP014521,Bacteria,Candidatus_Tachikawaea_gelatinosa,0.708439,611,0.2613698592977262,0.2349972722313147,0.2035824695399163,0.2595926532096745,0.1186415677817393,0.1905346426623022,0.1262956901254773,0.1106110201854882,18,0.535036496350365,3,0.4733036707452725,-1.6862520458265142,-1.5603927986906714,-2.215875613747956,na,52.28
281,CP003264,Bacteria,Taylorella_equigenitalis_ATCC_35865,1.732123,1542,0.3771749734271029,0.3233535091511745,0.3375666522553682,0.3783866551376279,0.2735219993200883,0.301556420233463,0.2778858625162127,0.2723735408560311,28,0.5788488535329902,3,0.5178571428571429,-2.419844357976653,-3.0736705577172474,-3.687743190661484,na,38.43
282,CP000448,Bacteria,Syntrophomonas_wolfei_subsp._wolfei_str._Goettingen_G311,2.936195,2504,0.4568113917474248,0.3904086794462194,0.4111643592474263,0.4589656549520767,0.4672674836889655,0.441127529286475,0.4345380724174654,0.465155750798722,27,0.5995305164319249,3,0.5932721712538226,-3.479792332268373,-4.120966453674121,-4.932707667731628,na,56.24
283,CP002547,Bacteria,Syntrophobotulus_glycolicus_DSM_8271,3.406739,3241,0.4733529432611546,0.3906458911858479,0.4138554629915321,0.4754533923000446,0.5184037991281851,0.4603517432891083,0.4387534711508793,0.5228838835750282,26,0.6019464720194647,4,0.5348206210431112,-3.3638691761801893,-4.102838630052454,-5.3454489355137245,na,44.76
284,CP001804,Bacteria,Haliangium_ochraceum_DSM_14365,9.446314,6711,0.6992228330638869,0.609149158098644,0.6671385287835891,0.6979792711799864,0.8964798030788443,0.7657949634927731,0.7979436745641484,0.9077012864451398,34,0.6124148372445117,2,0.6153846153846154,-6.513306511697213,-9.67270153479364,-10.483206675607237,na,44.82
285,CP001279,Bacteria,Nautilia_profundicola_AmH,1.676444,1729,0.3356712375732874,0.2894415525994473,0.2879956301008932,0.3372051924683503,0.2721723511960731,0.2909196067090804,0.2469153653364179,0.2669654906497011,23,0.6185226019845645,4,0.5701863354037268,-2.103007518796991,-2.2585309427414666,-2.979525737420469,40.0,51.92
286,CP001629,Bacteria,Desulfomicrobium_baculatum_DSM_4028,3.942657,3426,0.5960215995628281,0.4885759226827528,0.5314912110008432,0.5968087176493482,0.7468592472418294,0.6236621910877602,0.6241486670558475,0.7484432769021211,44,0.5939655172413794,2,0.6,-4.148978400467014,-6.352218330414481,-7.703794512551085,na,32.79
287,CP002455,Bacteria,Weeksella_virosa_DSM_16922,2.272954,2043,0.3666931553611723,0.3007559688910643,0.2985125360308914,0.3704247566215261,0.3110574366511917,0.319424049600261,0.2630119105890031,0.3167727198564203,33,0.5470219435736677,5,0.49745585154145466,-1.934361233480176,-2.296426823299074,-3.2942731277533057,na,38.06
288,CP000038,Bacteria,Shigella_sonnei_Ss046,4.825265,4222,0.5231172884375667,0.456918785199221,0.4657284593925996,0.5296068214116533,0.5663569411408086,0.5189088899415759,0.4878809411021633,0.5695365545555029,49,0.5875355572795449,7,0.5612938298450666,-4.363548081477969,-5.312600663192799,-6.5591899573661685,na,34.96
289,CP010311,Bacteria,Geoalkalibacter_subterraneus,3.475523,2744,0.5801112924456248,0.483165289925494,0.5283750404923875,0.5835864107547781,0.6911483736770383,0.5958151117589893,0.5904701166180758,0.6915998542274052,35,0.6118918918918919,1,0.5727969348659003,-4.3475947521865805,-6.371392128279867,-7.446756559766764,40.0,39.95
290,CP001280,Bacteria,Methylocella_silvestris_BL2,4.30543,3815,0.6372101319722359,0.5686835590505315,0.6109072375127421,0.6385976408912188,0.7770627361103497,0.7008519003931848,0.6989951944080385,0.7813455657492355,45,0.6090627638615255,2,0.5552542372881356,-6.1947051114023495,-8.759056356487557,-9.20256880733942,20.0,26.39
291,CP011280,Bacteria,Sneathia_amnii,1.330224,1138,0.2838784320619986,0.2478763913298184,0.2548086311267331,0.2852958406561218,0.1608019051373712,0.2196104276508494,0.1912712360867018,0.1567076742823667,14,0.5335195530726257,3,0.4670487106017192,-1.7225834797891042,-1.644463971880492,-2.453339191564143,na,52.71
292,CP002156,Bacteria,Parvularcula_bermudensis_HTCC2503,2.902643,2687,0.6095680249438664,0.555938055658934,0.5838812388868213,0.6097258404664434,0.7116686173148851,0.6709465326882521,0.6410184840590497,0.7150787743456147,41,0.6078066914498141,2,0.5483945483945484,-5.698139188686269,-7.769594343133608,-8.322701898027526,30.0,34.57
293,CP001146,Bacteria,Dictyoglomus_thermophilum_H-6-12,1.959987,1912,0.3381171045779171,0.300165620641562,0.3114539748953975,0.3394206183170618,0.2507315825626784,0.3045676429567643,0.2802039748953975,0.2453364714086471,24,0.625,2,0.5922798552472859,-2.475784518828452,-2.572960251046025,-3.1318514644351527,na,81.45
294,HF563609,Bacteria,Tepidanaerobacter_acetatoxydans_Re1,2.761252,2651,0.382607309509318,0.3331132905821702,0.3339096357768557,0.3860597678025064,0.3234774615871911,0.3433609958506224,0.3074625927323022,0.3260090531874764,24,0.6016815554387809,2,0.5848214285714286,-2.6761976612599003,-2.827951716333462,-3.781440965673327,na,48.15
295,FP475956,Bacteria,Thiomonas_arsenitoxydans,3.738778,3631,0.6432473057081773,0.5695859726429817,0.6026041188530861,0.6419183573548762,0.7946211938795613,0.708275957036629,0.6722436427063252,0.7895666942072891,35,0.598490294751977,1,0.5490506329113924,-5.0426604241255975,-8.143238777196373,-9.085045442027004,na,27.61
296,FQ859181,Bacteria,Hyphomicrobium_sp._MC1,4.757528,4908,0.5959518905228609,0.5389103957257991,0.5675597663678348,0.594024495155302,0.703673938729452,0.641265960336865,0.6240321923390383,0.7001833740831296,46,0.6100954979536153,1,0.6140350877192983,-5.678810105949465,-7.328076609616941,-7.83608394458028,na,30.04
297,CP003985,Bacteria,Desulfocapsa_sulfexigens_DSM_10523,3.986761,3494,0.4603815422065095,0.3910354258093239,0.4159670546333397,0.4624992049863257,0.4467335407809377,0.4228439229154741,0.410394008776951,0.4465512306811677,35,0.5953673543250091,3,0.529868578255675,-2.829192902117918,-4.128334287349739,-4.825958786491125,na,38.86
298,AM743169,Bacteria,Stenotrophomonas_maltophilia_K279a,4.851126,4411,0.666932070326875,0.6076727373485479,0.6389140784402629,0.6674979218620116,0.8407244547240115,0.7748431950426963,0.7478462933575153,0.8427983072621477,na,na,na,na,-6.146225345726601,-9.418272500566744,-9.877397415552013,na,30.25
299,CP002382,Bacteria,Micavibrio_aeruginosavorus_ARL-13,2.481983,2432,0.554044081845609,0.4834841008771929,0.5087719298245614,0.5513980263157895,0.6394391451291713,0.5813459429824561,0.5567434210526315,0.6350397478070176,38,0.609375,1,0.5526315789473685,-4.0921463815789485,-6.264432565789472,-7.032771381578956,na,29.34
300,CP006569,Bacteria,Sodalis_praecaptivus,4.709528,3940,0.5832931168522831,0.4837774957698815,0.5420544275239707,0.589960518894529,0.689674114603781,0.5758248730964467,0.5979060913705584,0.6957698815566836,41,0.5861854387056628,7,0.5528816676885346,-4.539746192893417,-7.088071065989832,-8.05111675126902,na,35.21
301,CP007051,Bacteria,Desulfurella_acetivorans_A63,1.816487,1727,0.3205843258221627,0.2909991636106285,0.2883934890304317,0.3220903300521135,0.227480716185504,0.2741266164833044,0.2409283922022775,0.2269832078749276,33,0.6066077602766039,2,0.5369897959183674,-2.3728430804863905,-2.3782860451650234,-2.9029530978575524,na,48.65
302,CP001185,Bacteria,Thermosipho_africanus_TCF52B,2.016657,1956,0.3073265818025301,0.2838985457850488,0.2916382640309021,0.309560327198364,0.1999007224830593,0.2709185412406271,0.2435241990456714,0.1918456032719836,30,0.6243676222596964,3,0.6694915254237288,-2.326840490797548,-2.2774539877300586,-2.6266871165644194,75.0,67.98
303,AP012050,Bacteria,Amphibacillus_xylanus_NBRC_15112,2.569486,2411,0.362343186108537,0.3168809622563251,0.3209134061477487,0.363680353933361,0.2625771246896768,0.3028480575141711,0.2609912899211945,0.2628577353795105,12,0.6036916395222585,5,0.504424778761062,-2.5037743674823694,-2.679469099958524,-3.367897138116972,na,35.8
304,CP009761,Bacteria,Parvimonas_micra,1.627009,1386,0.2892334206389195,0.2466730800064133,0.2489578322911656,0.2941518358185024,0.1721546625268385,0.2213203463203463,0.1917989417989418,0.1700937950937951,11,0.5549263873159683,3,0.49321266968325794,-1.797258297258298,-1.8831168831168827,-2.591774891774889,na,50.94
305,CP006617,Bacteria,Anaplasma_phagocytophilum_str._JM,1.481598,1256,0.4266886899888001,0.4093241330502477,0.4018267869780608,0.4298920736022646,0.379168196064037,0.4211783439490446,0.3890658174097665,0.3829617834394904,35,0.568796992481203,2,0.5095384615384615,-4.154856687898088,-3.943391719745228,-4.5558121019108295,na,60.51
306,CP003415,Bacteria,Pectobacterium_sp._SCC3193,5.164411,4705,0.5167282907511137,0.4343251859723698,0.4648128468532294,0.5135966465934585,0.5575177064111324,0.4901700318809777,0.4826780021253985,0.5445625221395678,44,0.5782987676585513,7,0.5459885608285671,-3.7721997874601496,-5.234856535600404,-6.161275239107344,na,32.33
307,CP000393,Bacteria,Trichodesmium_erythraeum_IMS101,7.750108,4451,0.3676941473946747,0.3260003994108689,0.3304001597643476,0.3653922963628648,0.2568706126129385,0.2969931850520482,0.2643226241294091,0.2473039766344641,34,0.5833655705996131,3,0.5243303571428571,-2.216805212311839,-2.9363289148506,-3.371309818018427,na,36.34
308,CP003946,Bacteria,Leptolyngbya_sp._PCC_7376,5.12595,4097,0.4486465629349505,0.4148157188186478,0.4132698722642584,0.4489870637051501,0.4062639392666831,0.4284842567732487,0.3918924416239525,0.4074119274265723,40,0.5686660111438873,2,0.5407779171894604,-2.9568708811325384,-3.826482792287025,-4.485843299975596,na,32.67
309,AP014583,Bacteria,Winogradskyella_sp._PG-2,3.811479,3527,0.3262529604132254,0.287291686356047,0.2788646315723151,0.3262136534039001,0.2131375876393823,0.2722568755316132,0.2240572724695208,0.2108260088838484,26,0.5468431771894093,2,0.4927536231884058,-1.96969095548625,-2.3232492203005344,-2.987156223419338,na,28.35
310,FM162591,Bacteria,Photorhabdus_asymbiotica,5.064808,4355,0.4350831390116478,0.3782752902155887,0.3843283582089552,0.4279372368924607,0.3901171968222294,0.3987753539992346,0.3517795637198622,0.3764829697665519,40,0.5902982628646345,7,0.5596446700507615,-3.1623421354764667,-3.7962112514351247,-4.466475315729042,na,34.09
311,CP000686,Bacteria,Roseiflexus_sp._RS-1,5.801598,4479,0.6098062869973464,0.5334648110937461,0.5731810175882514,0.6088784698965543,0.6939987752602572,0.6241162461859046,0.6154833668229516,0.697570142144824,37,0.6285119667013528,2,0.7545454545454545,-5.429068988613525,-7.431502567537407,-8.172091984818037,na,57.28
312,CP002584,Bacteria,Sphingobacterium_sp._21,6.226409,5168,0.4187181828000303,0.3379611713106295,0.3591492518059855,0.4181824045407636,0.4037219556193845,0.3842556759545923,0.3579076367389061,0.4030895252837977,44,0.5498668245042913,4,0.5603188280913399,-2.19940015479876,-3.1279411764705847,-4.101586687306499,na,40.62
313,AP012338,Bacteria,Phycisphaera_mikurensis_NBRC_102666,3.803225,3203,0.7319372552223427,0.6899174385125056,0.7150934887431921,0.7314496825892393,0.9461054766554156,0.8765220106150484,0.8275054636278489,0.9436465813300032,39,0.5942782834850455,2,0.5515391791044776,-6.807430533874491,-11.60337183890102,-11.479113331251948,na,38.21
314,AP012292,Bacteria,Selenomonas_ruminantium_subsp._lactilytica_TAM6421,3.00368,2826,0.5173230821305094,0.4204608005032633,0.4403849178265314,0.5243964771565621,0.6064185325083272,0.5054258079735787,0.4821891955649917,0.6096956829440906,28,0.5732368896925859,7,0.5396381820856008,-3.874416135881112,-4.75934182590233,-6.615711252653923,na,39.36
315,CP003403,Bacteria,Rahnella_aquatilis_HX2,4.962173,4442,0.5334194564072848,0.4500537795787683,0.4803266796738206,0.5371204162289259,0.5937541315165443,0.5156461053579469,0.5082170193606483,0.5957151433288309,37,0.5842032011134307,7,0.5422147445702049,-3.816951823502928,-5.547298514182804,-6.7141152633948655,na,28.41
316,CP003546,Bacteria,secondary_endosymbiont_of_Ctenarytaina_eucalypti,1.441139,918,0.4784804774083546,0.4111595255386105,0.4234144274993948,0.4708000484144275,0.4709524296675191,0.4495279593318809,0.4182098765432099,0.4603304284676833,26,0.5772238514173998,2,0.5180913613749435,-3.876143790849672,-4.287799564270151,-5.225816993464053,na,47.2
317,CP007155,Bacteria,Kutzneria_albida_DSM_43870,9.874926,8820,0.710887636262414,0.6595710506424792,0.6743228772990678,0.7131708238851096,0.9213677199504337,0.8489512471655328,0.8086262282690854,0.9303004535147392,38,0.6171983356449375,3,0.5975726604918556,-8.560736961451251,-9.976575963718831,-11.010907029478496,na,36.16
318,CP002479,Bacteria,Geobacter_sp._M18,5.277406,4423,0.6237039157897686,0.4983482804531866,0.5605609566156706,0.6263848066922904,0.83095130523407,0.6569070766448112,0.7130906624463034,0.837440651141759,39,0.5971410006497726,4,0.5533132530120481,-4.4138141532896285,-6.962491521591677,-8.123920416007232,na,34.74
319,FP929062,Bacteria,butyrate-producing_bacterium_SS3/4,3.60102,2993,0.4951005771251951,0.3995340980807068,0.4286668894086201,0.4932713368229572,0.5735857945110916,0.4785332442365519,0.4731595946096447,0.5646786947321528,25,0.5766045548654244,na,na,-3.389074507183427,-4.376311393250924,-5.641430003341126,na,40.29
320,AP012046,Bacteria,Tetragenococcus_halophilus_NBRC_12172,2.56272,2555,0.3664054235766685,0.3212111328549685,0.322939769515112,0.3668841052402696,0.2756082928166746,0.3039465101108937,0.2677103718199609,0.2729615133724722,17,0.5564142194744977,5,0.5408548082966688,-2.4023483365949114,-2.702465753424661,-3.4741682974559667,na,37.05
321,CP000628,Bacteria,Agrobacterium_radiobacter_K84,4.00513,3744,0.6139055829292444,0.5334980413105413,0.5734211775878443,0.6147762345679012,0.7619430328000605,0.6664440883190883,0.6616586538461539,0.7616185897435898,42,0.5942532365014209,4,0.5440604257267109,-5.104834401709404,-7.720058760683773,-8.22470619658121,na,28.91
322,CP005996,Bacteria,Cycloclasticus_zancles_78-ME,2.613078,2532,0.4229951857894328,0.3673753730033351,0.3778523784447955,0.4258381604353168,0.3695526869109108,0.3732556608741443,0.3433385992627699,0.3685492364402317,28,0.5861913357400722,1,0.5298858294157153,-2.7180489731437545,-3.614810426540296,-4.400750394944713,na,32.05
323,CP005094,Bacteria,Azotobacter_vinelandii_CA,5.36637,5044,0.6648024669474913,0.5827771169266015,0.6213212617851793,0.6633183540400035,0.8537419975393085,0.7509086703674333,0.7240285487708168,0.8429156753899022,37,0.5929361398501606,6,0.5571687840290381,-5.965146708961144,-8.704817605075336,-9.5539452815226,na,39.17
324,CP002028,Bacteria,Thermincola_potens_JR,3.157416,2940,0.4663675967319368,0.3957482993197279,0.4066893424036281,0.4666005291005291,0.4903839422336457,0.4547052154195011,0.4289115646258503,0.4866213151927437,26,0.6008771929824561,6,0.5593730407523511,-3.642517006802712,-4.093945578231296,-5.330986394557835,55.0,57.32
325,AP011112,Bacteria,Hydrogenobacter_thermophilus_TK-6,1.743135,1894,0.4413372309416571,0.4051097031561657,0.4017804763580899,0.4410712190543236,0.4646392412209718,0.4801566349876804,0.4219904963041183,0.4618532206969377,37,0.66113074204947,2,0.6034015282228248,-4.028352692713827,-4.050158394931364,-4.543294614572334,na,80.7
326,CP001080,Bacteria,Sulfurihydrogenibium_sp._YO3AOP1,1.838442,1715,0.320281508941776,0.2889698736637512,0.2880790411402656,0.3180758017492711,0.2273718741248883,0.2785714285714286,0.2367832847424684,0.2212342079689018,25,0.6130208333333333,3,0.5684071381361533,-2.1055976676384844,-2.2266472303207,-2.6567346938775467,na,65.19
327,CP010557,Bacteria,Raoultella_ornithinolytica,5.522044,4852,0.5895023527521828,0.4749587798845837,0.5307891362095813,0.5969703215169002,0.7194978951299147,0.5638740038472108,0.606382247870294,0.729973893926903,42,0.5909774436090226,7,0.5676156583629893,-4.164653751030496,-6.8113973619125945,-8.102225886232464,na,34.65
328,HF571988,Bacteria,Yersinia_enterocolitica_(type_O:5)_str._YE53/03,4.940199,4267,0.4841668950930132,0.4223107569721115,0.4432270916334661,0.4850858005884957,0.4836560949009407,0.4666822904460589,0.4357472072494336,0.4764080931177252,40,0.5722752716496543,7,0.5875912408759124,-3.658378251699077,-4.907077572064679,-5.666955706585417,na,29.35
329,CP001429,Bacteria,Blattabacterium_sp._(Periplaneta_americana)_str._BPLAN,0.636994,578,0.2838625717512312,0.2490868896578239,0.2326509034986543,0.2917147251057285,0.1759316801315077,0.2295271049596309,0.1734429065743944,0.1718569780853517,25,0.5148360229047371,2,0.4525462962962963,-1.8491349480968853,-1.9762975778546712,-2.555536332179933,na,56.96
330,CP003947,Bacteria,Cyanobacterium_aponinum_PCC_10605,4.114099,3354,0.3574669405653757,0.3129927781090572,0.3158666269131385,0.3561998939905916,0.2610942174545805,0.2894802226197575,0.2535529715762274,0.2531802822500497,38,0.5708812260536399,3,0.5367047308319739,-1.9056052474657104,-2.658050089445438,-3.0828264758497284,na,51.89
331,CP000238,Bacteria,Baumannia_cicadellinicola_str._Hc_(Homalodisca_coagulata),0.686194,574,0.3431482284810477,0.3125725900116144,0.298054587688734,0.345383275261324,0.1975118223250483,0.2664053426248548,0.214430894308943,0.1919279907084785,22,0.5297823596792669,2,0.48559423769507803,-2.5616724738675978,-2.7200348432055765,-3.584494773519159,na,54.23
332,CP007142,Bacteria,Gynuella_sunshinyii_YC6258,6.475959,5934,0.4945516899731138,0.4227661685952889,0.4391407332509456,0.4816500018724488,0.5182435983980319,0.4783310863947871,0.4472671609931468,0.4974300640377486,28,0.587005906406179,4,0.5452822240943556,-3.843983822042458,-4.717526120660608,-5.433232221098732,30.0,34.37
333,CP001096,Bacteria,Rhodopseudomonas_palustris_TIE-1,5.744041,5244,0.6540282984290344,0.5874332570556827,0.6307420120349182,0.6557017543859649,0.836347768024009,0.7501906941266209,0.7481089499110094,0.8438850750063565,49,0.6148032316914256,2,0.5539811066126855,-6.098970251716249,-9.29471777269259,-9.580301296720052,na,24.34
334,CP002593,Bacteria,Pseudonocardia_dioxanivorans_CB1190,7.096571,6491,0.7341089105362378,0.6952019034903029,0.7159442989438367,0.7342345812150156,0.9415230080735532,0.8857520669645149,0.8344759410465773,0.9494171416833564,39,0.6360917248255235,3,0.5949569103096074,-9.21343398551842,-11.326683099676456,-11.664104144199705,na,30.11
